,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
1546,1803807465135345774,"@MarioNawfal Does Zelenskyy refer to Biden as “Brandon” here?

Go back and watch the original press conference yourself and let me know what you hear… https://t.co/c4yIOLwZF9",negative,incredulity,entity,Joe Biden,supportive
1547,1803807465135345774,"@MarioNawfal Does Zelenskyy refer to Biden as “Brandon” here?

Go back and watch the original press conference yourself and let me know what you hear… https://t.co/c4yIOLwZF9",negative,incredulity,event,press conference on Zelenskyy's claim about Biden,neutral
1548,1803807457132618080,This is HOW Biden will get out of the debate!  He probably paid the fricken Hamas supporters/uneducated idiots in US to do this!,negative,"anger, distrust",entity,Biden,nonsupportive
1549,1803807457132618080,This is HOW Biden will get out of the debate!  He probably paid the fricken Hamas supporters/uneducated idiots in US to do this!,negative,"anger, distrust",topic,debate,negative
1550,1803807457132618080,This is HOW Biden will get out of the debate!  He probably paid the fricken Hamas supporters/uneducated idiots in US to do this!,negative,"anger, distrust",entity,Hamas supporters,supportive
1551,1803807447972503726,"@TeaPainUSA And MAGA will believe her even if they bought one for $3.00. Day old at a fancy bakery is &lt;2.00 where I live. MAGA math is hilarious. 

And for those in places where everything is more expensive consider the benefits you get where you are. If there aren’t any MOVE! Go to",negative,"anger, distrust",entity,MAGA math,negative
1552,1803807447972503726,"@TeaPainUSA And MAGA will believe her even if they bought one for $3.00. Day old at a fancy bakery is &lt;2.00 where I live. MAGA math is hilarious. 

And for those in places where everything is more expensive consider the benefits you get where you are. If there aren’t any MOVE! Go to",negative,"anger, distrust",topic,affordability of goods and services,negative
1553,1803807423146459488,"🚨JUST OUT: Trump leads Biden in every swing state, tied in Minnesota.

MAGA! 🇺🇸",positive,"excitement, enthusiasm",entity,Trump,supportive
1554,1803807423146459488,"🚨JUST OUT: Trump leads Biden in every swing state, tied in Minnesota.

MAGA! 🇺🇸",positive,"excitement, enthusiasm",event,US presidential election swing states,supportive
1555,1803807396126433632,"This isn't me saying Lyon under Montemurro would be a failure just to be clear. I think they will still score goals &amp; win big but I feel there are valid reasons of concern regarding how the conservative they would be in possession, a theme that has plagued his sides.",negative,concern,entity,Lyon under Montemurro,neutral
1556,1803807396126433632,"This isn't me saying Lyon under Montemurro would be a failure just to be clear. I think they will still score goals &amp; win big but I feel there are valid reasons of concern regarding how the conservative they would be in possession, a theme that has plagued his sides.",negative,concern,event/topic,conservative team in possession,concerned
1557,1803807393710555626,The Polls now showing Biden leading Trump in the polls are so the they can make the steal more believable.,negative,"anger, resentment",entity,Biden,supportive
1558,1803807393710555626,The Polls now showing Biden leading Trump in the polls are so the they can make the steal more believable.,negative,"anger, resentment",entity,Trump,nonsupportive
1559,1803807386437668965,"New poll from Emerson College of NV has:
-Trump +3
-Rosen +12

Approval ratings:
-Biden -16
-Lombardo +7

Abortion ballot measure +38

https://t.co/XiZ6sJnaVG",negative,NA,entity,Biden,nonsupportive
1560,1803807386437668965,"New poll from Emerson College of NV has:
-Trump +3
-Rosen +12

Approval ratings:
-Biden -16
-Lombardo +7

Abortion ballot measure +38

https://t.co/XiZ6sJnaVG",negative,NA,entity,Lombardo,supportive
1561,1803807386437668965,"New poll from Emerson College of NV has:
-Trump +3
-Rosen +12

Approval ratings:
-Biden -16
-Lombardo +7

Abortion ballot measure +38

https://t.co/XiZ6sJnaVG",negative,NA,event,Abortion ballot measure,supportive
1562,1803807357421449366,"@realTuckFrumper MAGA do your research on Fox. They are not a news network, they are in fact an entertainment company and are able to tell you anything they want to. They lie everyday and you are being manipulated to believe it.",negative,"anger, distrust",entity,Fox,nonsupportive
1563,1803807357421449366,"@realTuckFrumper MAGA do your research on Fox. They are not a news network, they are in fact an entertainment company and are able to tell you anything they want to. They lie everyday and you are being manipulated to believe it.",negative,"anger, distrust",event/topic,news reporting and manipulation,negative
1564,1803807347472478230,"@atrupar Biden up 2 points...fantastic but way too close.
          💯💙🌊👍😎👍🌊💙💯 https://t.co/xiX8VXCsjK",positive,"excitement, optimism",entity,Biden,supportive
1565,1803807311787360512,Joe Biden doesn't give a shit about protecting American citizens. He wants this invasion of illegals to continue.,negative,"anger, distrust, concern",entity,Joe Biden,nonsupportive
1566,1803807311787360512,Joe Biden doesn't give a shit about protecting American citizens. He wants this invasion of illegals to continue.,negative,"anger, distrust, concern",event/topic,invasion of illegals,negative
1567,1803807300487905578,"The mass shooting at the 2024 Oakland Juneteenth celebration at Merritt Lake is the SECOND mass shooting at this event in four years.

5 shot, 1 killed. Plus other injuries.

Mob fights, thugs on motorbikes, a car club riot (called ""sideshows"" in Bay Area), cops attacked. https://t.co/3CN336zPbS",negative,"anger, concern",event,2024 Oakland Juneteenth celebration at Merritt Lake,nonsupportive
1568,1803807300487905578,"The mass shooting at the 2024 Oakland Juneteenth celebration at Merritt Lake is the SECOND mass shooting at this event in four years.

5 shot, 1 killed. Plus other injuries.

Mob fights, thugs on motorbikes, a car club riot (called ""sideshows"" in Bay Area), cops attacked. https://t.co/3CN336zPbS",negative,"anger, concern",entity,Mass shooting,negative
1569,1803807300487905578,"The mass shooting at the 2024 Oakland Juneteenth celebration at Merritt Lake is the SECOND mass shooting at this event in four years.

5 shot, 1 killed. Plus other injuries.

Mob fights, thugs on motorbikes, a car club riot (called ""sideshows"" in Bay Area), cops attacked. https://t.co/3CN336zPbS",negative,"anger, concern",topic,Violence and rioting during Oakland Juneteenth celebration,negative
1570,1803807298453741624,"Dems are ruthless for power while we're over here playing by the rules.

‘This is scary’: Biden’s FCC helps major Dem donor George Soros ‘fast-track’ takeover of massive radio network: report

https://t.co/9HtTI9fQGT",negative,"anger, concern",entity,N Dems,nonsupportive
1571,1803807298453741624,"Dems are ruthless for power while we're over here playing by the rules.

‘This is scary’: Biden’s FCC helps major Dem donor George Soros ‘fast-track’ takeover of massive radio network: report

https://t.co/9HtTI9fQGT",negative,"anger, concern",event,Biden's FCC helping George Soros takeover radio network,negative
1572,1803807290581020971,@tmelissen1219 Biden wants to secure the border humanely. Trump uses cruelty because it pleases his base.,negative,"anger, contempt",entity,Biden,positive
1573,1803807290581020971,@tmelissen1219 Biden wants to secure the border humanely. Trump uses cruelty because it pleases his base.,negative,"anger, contempt",event,border security,supportive
1574,1803807290581020971,@tmelissen1219 Biden wants to secure the border humanely. Trump uses cruelty because it pleases his base.,negative,"anger, contempt",entity,Trump,negative
1575,1803807284478312763,"Australia on Biden:

""I CAN'T SPEAK DEMENTIA"" 🤣🤣 https://t.co/p8lDRkZhin",negative,"anger, mockery",entity,Biden,nonsupportive
1576,1803807279306940835,"@ScottAdamsSays One point about the ""cheap fake"" is how the ENTIRE corporate media jumped on that while Trump's ""fine Nazis"", ""drink bleach"", ""mocked a disabled reporter"".... were PROMOTED by the corporate media.

JOE BIDEN still promotes those hoaxes with no corporate media ""fact-check"". https://t.co/3D5HNOgLkb",negative,"anger, distrust, concern",entity,Joe Biden,nonsupportive
1577,1803807279306940835,"@ScottAdamsSays One point about the ""cheap fake"" is how the ENTIRE corporate media jumped on that while Trump's ""fine Nazis"", ""drink bleach"", ""mocked a disabled reporter"".... were PROMOTED by the corporate media.

JOE BIDEN still promotes those hoaxes with no corporate media ""fact-check"". https://t.co/3D5HNOgLkb",negative,"anger, distrust, concern",event/topic,corporate media promotion of conspiracy theories,negative
1578,1803807279306940835,"@ScottAdamsSays One point about the ""cheap fake"" is how the ENTIRE corporate media jumped on that while Trump's ""fine Nazis"", ""drink bleach"", ""mocked a disabled reporter"".... were PROMOTED by the corporate media.

JOE BIDEN still promotes those hoaxes with no corporate media ""fact-check"". https://t.co/3D5HNOgLkb",negative,"anger, distrust, concern",entity,Donald Trump,supportive
1579,1803807264370729245,"From Iowa to Maryland, Americans are fed up with Biden's failing far left agenda.

The @MDGOP is fired up to make sure patriotism and leadership make a comeback this November! https://t.co/2ymQyky9q8",negative,"anger, frustration",entity,Biden's far left agenda,nonsupportive
1580,1803807264370729245,"From Iowa to Maryland, Americans are fed up with Biden's failing far left agenda.

The @MDGOP is fired up to make sure patriotism and leadership make a comeback this November! https://t.co/2ymQyky9q8",negative,"anger, frustration",event,2024 US presidential election,supportive
1581,1803807220343402656,@JRubinBlogger @Conscience4 We must hold our highest court to the highest ethical and legal standards. The long term efforts of the Republican Party to inject conservative and religious values into our legal system has to stop now if our faith in the justice system has any chance of being restored.,negative,"concern, distrust",entity,Republican Party,nonsupportive
1582,1803807220343402656,@JRubinBlogger @Conscience4 We must hold our highest court to the highest ethical and legal standards. The long term efforts of the Republican Party to inject conservative and religious values into our legal system has to stop now if our faith in the justice system has any chance of being restored.,negative,"concern, distrust",event,conservative and religious values injected into legal system,negative
1583,1803807198549590091,"It’s literally because of grocery bills.

Women do most of the grocery shopping in America, and they feel the effects of inflation every time they’re at the store.

You can gaslight all you want, but the inflation is real, it’s painful, and women hold Biden accountable for it. https://t.co/JCeD6hbACO",negative,"anger, concern",entity,Biden,nonsupportive
1584,1803807198549590091,"It’s literally because of grocery bills.

Women do most of the grocery shopping in America, and they feel the effects of inflation every time they’re at the store.

You can gaslight all you want, but the inflation is real, it’s painful, and women hold Biden accountable for it. https://t.co/JCeD6hbACO",negative,"anger, concern",topic,inflation,negative
1585,1803807198549590091,"It’s literally because of grocery bills.

Women do most of the grocery shopping in America, and they feel the effects of inflation every time they’re at the store.

You can gaslight all you want, but the inflation is real, it’s painful, and women hold Biden accountable for it. https://t.co/JCeD6hbACO",negative,"anger, concern",event,women doing grocery shopping,supportive
1586,1803807158775205916,Trump’s endorsement could sink GOP Senate nominee in competitive race https://t.co/zrt0fDiYcN,negative,"concern, apprehension",entity,GOP Senate nominee,nonsupportive
1587,1803807158775205916,Trump’s endorsement could sink GOP Senate nominee in competitive race https://t.co/zrt0fDiYcN,negative,"concern, apprehension",event,Trump endorsement,negative
1588,1803807145210601759,"Republicans:
☑️ 10 Commandments in school 

Also republicans:
🚫 Free lunches for school children",negative,"anger, distrust",topic,10 Commandments in school,nonsupportive
1589,1803807145210601759,"Republicans:
☑️ 10 Commandments in school 

Also republicans:
🚫 Free lunches for school children",negative,"anger, distrust",entity,Republicans,supportive
1590,1803807139749601480,"@1goodtern They're all around us. My friends from 40 years ago formed business partnerships to finance oil investment. They became top Conservative donors heading organizations that collude with all the Cambridge Analytica, Brexit, Atlas Network, and IDU strategists.
https://t.co/hA5ygmOIX1",negative,"anger, outrage",entity,Cambridge Analytica,nonsupportive
1591,1803807139749601480,"@1goodtern They're all around us. My friends from 40 years ago formed business partnerships to finance oil investment. They became top Conservative donors heading organizations that collude with all the Cambridge Analytica, Brexit, Atlas Network, and IDU strategists.
https://t.co/hA5ygmOIX1",negative,"anger, outrage",entity,Brexit,nonsupportive
1592,1803807139749601480,"@1goodtern They're all around us. My friends from 40 years ago formed business partnerships to finance oil investment. They became top Conservative donors heading organizations that collude with all the Cambridge Analytica, Brexit, Atlas Network, and IDU strategists.
https://t.co/hA5ygmOIX1",negative,"anger, outrage",entity,Atlas Network,nonsupportive
1593,1803807139749601480,"@1goodtern They're all around us. My friends from 40 years ago formed business partnerships to finance oil investment. They became top Conservative donors heading organizations that collude with all the Cambridge Analytica, Brexit, Atlas Network, and IDU strategists.
https://t.co/hA5ygmOIX1",negative,"anger, outrage",topic,Conservative donors,negative
1594,1803807139749601480,"@1goodtern They're all around us. My friends from 40 years ago formed business partnerships to finance oil investment. They became top Conservative donors heading organizations that collude with all the Cambridge Analytica, Brexit, Atlas Network, and IDU strategists.
https://t.co/hA5ygmOIX1",negative,"anger, outrage",event,finance oil investment,neutral
1595,1803807131172520037,"If you doubt Linda Yaccarino and 𝕏 are assisting the Biden/Obama Regime, 20 million views? My post calling this Washington, DC, Biden insider, living in a gated community out is already being suppressed. https://t.co/j2GHi07sJk",negative,"anger, distrust",entity,Biden/Obama Regime,nonsupportive
1596,1803807131172520037,"If you doubt Linda Yaccarino and 𝕏 are assisting the Biden/Obama Regime, 20 million views? My post calling this Washington, DC, Biden insider, living in a gated community out is already being suppressed. https://t.co/j2GHi07sJk",negative,"anger, distrust",entity,Linda Yaccarino,supportive
1597,1803807131172520037,"If you doubt Linda Yaccarino and 𝕏 are assisting the Biden/Obama Regime, 20 million views? My post calling this Washington, DC, Biden insider, living in a gated community out is already being suppressed. https://t.co/j2GHi07sJk",negative,"anger, distrust",entity,𝕏 (Joe Biden),nonsupportive
1598,1803807131172520037,"If you doubt Linda Yaccarino and 𝕏 are assisting the Biden/Obama Regime, 20 million views? My post calling this Washington, DC, Biden insider, living in a gated community out is already being suppressed. https://t.co/j2GHi07sJk",negative,"anger, distrust",event,20 million views,neutral
1599,1803807115607240988,"Does Anyone actually believe the new Fox News Poll showing Biden at 50% and Trump at 48%.

NO, NO, NO!!!!

Americans are not that STUPID!!!

We are not that STUPID!!!

Fox News carrying Biden’s water!!!

A bunch of Idiots!!!",negative,"anger, contempt",entity,Biden,nonsupportive
1600,1803807115607240988,"Does Anyone actually believe the new Fox News Poll showing Biden at 50% and Trump at 48%.

NO, NO, NO!!!!

Americans are not that STUPID!!!

We are not that STUPID!!!

Fox News carrying Biden’s water!!!

A bunch of Idiots!!!",negative,"anger, contempt",entity,Fox News,negative
1601,1803807115607240988,"Does Anyone actually believe the new Fox News Poll showing Biden at 50% and Trump at 48%.

NO, NO, NO!!!!

Americans are not that STUPID!!!

We are not that STUPID!!!

Fox News carrying Biden’s water!!!

A bunch of Idiots!!!",negative,"anger, contempt",event,polls on Biden and Trump,negative
1602,1803807114218881443,#BREAKING: Former President Trump holds a slight edge over President Biden in key swing states post-conviction https://t.co/xZ9IdtfdH6,negative,"anger, distrust",entity,President Biden,nonsupportive
1603,1803807114218881443,#BREAKING: Former President Trump holds a slight edge over President Biden in key swing states post-conviction https://t.co/xZ9IdtfdH6,negative,"anger, distrust",event,Former President Trump's lead in key swing states,negative
1604,1803807088004473206,"I want to hear from Democrats how Biden's re-election will supposedly halt #Project2025 

So far, none of them have provided an answer.

""He's not Trump,"" won't cut it, because Biden has implemented Trump's policies better than Trump.",negative,"anger, concern",entity,Biden,nonsupportive
1605,1803807088004473206,"I want to hear from Democrats how Biden's re-election will supposedly halt #Project2025 

So far, none of them have provided an answer.

""He's not Trump,"" won't cut it, because Biden has implemented Trump's policies better than Trump.",negative,"anger, concern",topic,#Project2025,negative
1606,1803807088004473206,"I want to hear from Democrats how Biden's re-election will supposedly halt #Project2025 

So far, none of them have provided an answer.

""He's not Trump,"" won't cut it, because Biden has implemented Trump's policies better than Trump.",negative,"anger, concern",entity,Trump,supportive
1607,1803807087727636764,@charliekirk11 Um... This is the electoral map for 2022 by county. Biden isn't winning any rural votes https://t.co/hEJwFtt3P3,negative,NA,entity,Biden,nonsupportive
1608,1803807087727636764,@charliekirk11 Um... This is the electoral map for 2022 by county. Biden isn't winning any rural votes https://t.co/hEJwFtt3P3,negative,NA,topic,rural votes,negative
1609,1803807087727636764,@charliekirk11 Um... This is the electoral map for 2022 by county. Biden isn't winning any rural votes https://t.co/hEJwFtt3P3,negative,NA,event,2022 US presidential election,supportive
1610,1803807074796859655,"Wait...Didn't Joe Biden spend $100 million dollars to combat MAGA online, hire a meme manager &amp; even pay Steven Spielberg to help out? 😂
Oh wait..late night tv and stuff😜

WTF happened?  Where are you @BidenHQ ?
This is way too easy and so much fun 😂
https://t.co/8SIBxX9F3L",negative,"anger, concern, amusement",entity,@BidenHQ,nonsupportive
1611,1803807074796859655,"Wait...Didn't Joe Biden spend $100 million dollars to combat MAGA online, hire a meme manager &amp; even pay Steven Spielberg to help out? 😂
Oh wait..late night tv and stuff😜

WTF happened?  Where are you @BidenHQ ?
This is way too easy and so much fun 😂
https://t.co/8SIBxX9F3L",negative,"anger, concern, amusement",topic,MAGA online,negative
1612,1803807074796859655,"Wait...Didn't Joe Biden spend $100 million dollars to combat MAGA online, hire a meme manager &amp; even pay Steven Spielberg to help out? 😂
Oh wait..late night tv and stuff😜

WTF happened?  Where are you @BidenHQ ?
This is way too easy and so much fun 😂
https://t.co/8SIBxX9F3L",negative,"anger, concern, amusement",event,late night tv and stuff,neutral
1613,1803807074796859655,"Wait...Didn't Joe Biden spend $100 million dollars to combat MAGA online, hire a meme manager &amp; even pay Steven Spielberg to help out? 😂
Oh wait..late night tv and stuff😜

WTF happened?  Where are you @BidenHQ ?
This is way too easy and so much fun 😂
https://t.co/8SIBxX9F3L",negative,"anger, concern, amusement",entity,Steven Spielberg,supportive
1614,1803807072040931734,"Conservative group launches Times Square ad campaign to boost AOC challenger Martin Dolan

https://t.co/PhvvTetcAU",positive,NA,entity,AOC challenger Martin Dolan,supportive
1615,1803807072040931734,"Conservative group launches Times Square ad campaign to boost AOC challenger Martin Dolan

https://t.co/PhvvTetcAU",positive,NA,event,Times Square ad campaign,positive
1616,1803807026272755742,Went out and bought breakfast sandwich today and there was about 20 people standing around waiting for their order-  I the told the cashier to add the tip to my card and I said “please vote for Donald Trump because you won’t have to pay tax on your tips if you do” and everyone,positive,NA,entity,Donald Trump,supportive
1617,1803807026272755742,Went out and bought breakfast sandwich today and there was about 20 people standing around waiting for their order-  I the told the cashier to add the tip to my card and I said “please vote for Donald Trump because you won’t have to pay tax on your tips if you do” and everyone,positive,NA,topic,tax on tips,nonsupportive
1618,1803806985114284417,CNN Confirms That Only Joe Biden And Donald Trump Will Be In Debate -- Not Robert Kennedy Jr. https://t.co/VdQRHi6Tyj,negative,NA,entity,Robert Kennedy Jr.,nonsupportive
1619,1803806985114284417,CNN Confirms That Only Joe Biden And Donald Trump Will Be In Debate -- Not Robert Kennedy Jr. https://t.co/VdQRHi6Tyj,negative,NA,event,2024 US Presidential Debate,supportive
1620,1803806961382641876,Biden is a Rectum too… https://t.co/C4NVX0C3ZE,negative,anger,entity,Joe Biden,nonsupportive
1621,1803806911382385115,@Morning_Joe SCOTUS getting out the VOTE FOR BIDEN!,positive,enthusiasm,event,US Supreme Court decision on voting,supportive
1622,1803806911382385115,@Morning_Joe SCOTUS getting out the VOTE FOR BIDEN!,positive,enthusiasm,entity,Joe Biden,supportive
1623,1803806866390258162,Top Democrats PANIC as New Polls Show DOOM For Biden | Trump SURGES 📈 |  'Time To Replace Joe?' https://t.co/Ivx1V0sAuS,negative,panic,entity,Joe Biden,nonsupportive
1624,1803806866390258162,Top Democrats PANIC as New Polls Show DOOM For Biden | Trump SURGES 📈 |  'Time To Replace Joe?' https://t.co/Ivx1V0sAuS,negative,panic,event,new polls,negative
1625,1803806866390258162,Top Democrats PANIC as New Polls Show DOOM For Biden | Trump SURGES 📈 |  'Time To Replace Joe?' https://t.co/Ivx1V0sAuS,negative,panic,topic,Biden's presidential election chances,negative
1626,1803806866390258162,Top Democrats PANIC as New Polls Show DOOM For Biden | Trump SURGES 📈 |  'Time To Replace Joe?' https://t.co/Ivx1V0sAuS,negative,panic,entity,Donald Trump,supportive
1627,1803806851038871836,"Thread of President Joe Biden’s schedule for today, June 20th, 2024 
🧵",neutral,NA,event,President Joe Biden's schedule for today,neutral
1628,1803806808361869513,A Trump victory will result in the destruction of America as we know it. More rabidly conservative individuals will be placed in SCOTUS. Vote blue like your life depends on it because it does! #VoteBidenHarris2024 https://t.co/idD88JH7Mx,negative,"anger, fear",entity,SCOTUS,nonsupportive
1629,1803806808361869513,A Trump victory will result in the destruction of America as we know it. More rabidly conservative individuals will be placed in SCOTUS. Vote blue like your life depends on it because it does! #VoteBidenHarris2024 https://t.co/idD88JH7Mx,negative,"anger, fear",event,Trump victory,negative
1630,1803806763788993000,"Environment Minister Steven Guilbeault says the prospect of a second Donald Trump presidency is “very worrisome” for the climate change agenda.

https://t.co/z1Frkn7LJj",negative,"concern, worry",entity,Donald Trump,nonsupportive
1631,1803806763788993000,"Environment Minister Steven Guilbeault says the prospect of a second Donald Trump presidency is “very worrisome” for the climate change agenda.

https://t.co/z1Frkn7LJj",negative,"concern, worry",event,climate change agenda,supportive
1632,1803806748568154559,"Let’s go back to the Obama years first and what changed between now and then. Democrats only cared about the presidency, but Republicans cared about all levers of power. That’s why the GOP was inches away from a 2/3 legislature majority to rewrite the constitution. /2 https://t.co/gxfVJDsdG1",negative,"anger, concern",event,GOP gaining a 2/3 legislature majority to rewrite the constitution,nonsupportive
1633,1803806748568154559,"Let’s go back to the Obama years first and what changed between now and then. Democrats only cared about the presidency, but Republicans cared about all levers of power. That’s why the GOP was inches away from a 2/3 legislature majority to rewrite the constitution. /2 https://t.co/gxfVJDsdG1",negative,"anger, concern",entity,Republicans,supportive
1634,1803806748568154559,"Let’s go back to the Obama years first and what changed between now and then. Democrats only cared about the presidency, but Republicans cared about all levers of power. That’s why the GOP was inches away from a 2/3 legislature majority to rewrite the constitution. /2 https://t.co/gxfVJDsdG1",negative,"anger, concern",entity,Democrats,nonsupportive
1635,1803806739399147922,@Nero_Raul1995 @haddymtndew @fan_of_y3 Biden is the only one stopping Israel from getting their war with Iran,positive,NA,entity,Biden,supportive
1636,1803806725549470165,The scale of the task facing Britain’s Conservative Party becomes clear in our interactive model https://t.co/RMJEjjpGHa 👇,negative,NA,entity,Britain's Conservative Party,nonsupportive
1637,1803806718188482611,"The energy is coming out of Trump.  When there is no real substance to contain the energy it will start leaking.  

The energy is moving rapidly to RFK.  The RNC/DNC know this and are apoplectic.  His deep substance and authenticity are aligned with nature and truth. 

Kennedy is",positive,"excitement, optimism",entity,RFK,supportive
1638,1803806718188482611,"The energy is coming out of Trump.  When there is no real substance to contain the energy it will start leaking.  

The energy is moving rapidly to RFK.  The RNC/DNC know this and are apoplectic.  His deep substance and authenticity are aligned with nature and truth. 

Kennedy is",positive,"excitement, optimism",event,Trump energy leaking out,negative
1639,1803806718188482611,"The energy is coming out of Trump.  When there is no real substance to contain the energy it will start leaking.  

The energy is moving rapidly to RFK.  The RNC/DNC know this and are apoplectic.  His deep substance and authenticity are aligned with nature and truth. 

Kennedy is",positive,"excitement, optimism",topic,nature and truth,supportive
1640,1803806711360471550,"Disagree. National RNC shouldn’t be involved at all in the Maricopa GOP or LD GOP. This is the problem. We should not be asking for people to dictate at the top. 
That’s why GOP keeps electing RINOs and the Republican Party at the county level stay vacant. Fox guarding the",negative,"anger, distrust",entity,RINOs,negative
1641,1803806711360471550,"Disagree. National RNC shouldn’t be involved at all in the Maricopa GOP or LD GOP. This is the problem. We should not be asking for people to dictate at the top. 
That’s why GOP keeps electing RINOs and the Republican Party at the county level stay vacant. Fox guarding the",negative,"anger, distrust",topic,Republican Party at the county level,nonsupportive
1642,1803806690258690452,"Facts “Unfair""

Trump Lashes Out Against Fox News Poll Showing Biden Ahead

The Fox News poll shows Biden at 50% and Trump at 48% nationally. The poll also shows Biden up by 1 point against Trump when factoring in 3rd party candidates

#MOG8
 https://t.co/8CZnH0Po5Q",negative,"anger, resentment",entity,Donald Trump,nonsupportive
1643,1803806690258690452,"Facts “Unfair""

Trump Lashes Out Against Fox News Poll Showing Biden Ahead

The Fox News poll shows Biden at 50% and Trump at 48% nationally. The poll also shows Biden up by 1 point against Trump when factoring in 3rd party candidates

#MOG8
 https://t.co/8CZnH0Po5Q",negative,"anger, resentment",event,Fox News poll showing Biden ahead,negative
1644,1803806662098100726,"@charliekirk11 It's propaganda to keep Biden in the race.

It has Healthcare, Democracy, and Stability and Normalcy as Top 5 issues, and Immigration only at 52%.

This poll was oversampled D and left leaning I by probably 35%.",negative,"concern, distrust",entity,Biden,nonsupportive
1645,1803806662098100726,"@charliekirk11 It's propaganda to keep Biden in the race.

It has Healthcare, Democracy, and Stability and Normalcy as Top 5 issues, and Immigration only at 52%.

This poll was oversampled D and left leaning I by probably 35%.",negative,"concern, distrust",event,US Presidential Election,supportive
1646,1803806662098100726,"@charliekirk11 It's propaganda to keep Biden in the race.

It has Healthcare, Democracy, and Stability and Normalcy as Top 5 issues, and Immigration only at 52%.

This poll was oversampled D and left leaning I by probably 35%.",negative,"concern, distrust",issue,"Immigration, Healthcare, Democracy, Stability and Normalcy",neutral
1647,1803806655403954192,"@ThoughtfulSaint Let's see...Nazis banished labor unions, demonized minorities, pushed socially conservative policies, privatized steel, mining, banking, shipyards and railways and tried to align all facets of society to support Dear Leader and the Party. 

You sure you want this debate?",negative,"anger, distrust",entity,Nazis,nonsupportive
1648,1803806655403954192,"@ThoughtfulSaint Let's see...Nazis banished labor unions, demonized minorities, pushed socially conservative policies, privatized steel, mining, banking, shipyards and railways and tried to align all facets of society to support Dear Leader and the Party. 

You sure you want this debate?",negative,"anger, distrust",event/topic,"socially conservative policies, privatization of industries",negative
1649,1803806655403954192,"@ThoughtfulSaint Let's see...Nazis banished labor unions, demonized minorities, pushed socially conservative policies, privatized steel, mining, banking, shipyards and railways and tried to align all facets of society to support Dear Leader and the Party. 

You sure you want this debate?",negative,"anger, distrust",event/topic,dehumanizing minorities and labor unions,nonsupportive
1650,1803806646663000304,"@highbrow_nobrow I think this sums up the MAGA/GOP perfectly. The Governor says ""If you want to respect the rule of law""

Then proceeds to sign a decree that blatantly breaks the law! 

It is such a Trumpism move!",negative,"anger, distrust",entity,Trumpism,supportive
1651,1803806646663000304,"@highbrow_nobrow I think this sums up the MAGA/GOP perfectly. The Governor says ""If you want to respect the rule of law""

Then proceeds to sign a decree that blatantly breaks the law! 

It is such a Trumpism move!",negative,"anger, distrust",event,Trump breaking the law,negative
1652,1803806629638427121,"""You're fired"" isn't the best way to fix the federal government, no matter what Donald Trump tells you https://t.co/DXc4kCANkf via @opinion",negative,"anger, frustration",entity,Donald Trump,nonsupportive
1653,1803806629638427121,"""You're fired"" isn't the best way to fix the federal government, no matter what Donald Trump tells you https://t.co/DXc4kCANkf via @opinion",negative,"anger, frustration",event/topic,U.S. government,negative
1654,1803806572188991938,@lsferguson He’s ahead of Trump how can that be.  Has this country gone absolutely crazy.   What a mess how could anyone in their right mind vote for Biden my God🙏🙏🙏🙏🙏🙏🙏🙏🇺🇸,negative,"anger, distrust, concern",entity,Biden,nonsupportive
1655,1803806572188991938,@lsferguson He’s ahead of Trump how can that be.  Has this country gone absolutely crazy.   What a mess how could anyone in their right mind vote for Biden my God🙏🙏🙏🙏🙏🙏🙏🙏🇺🇸,negative,"anger, distrust, concern",topic,election results,negative
1656,1803806572188991938,@lsferguson He’s ahead of Trump how can that be.  Has this country gone absolutely crazy.   What a mess how could anyone in their right mind vote for Biden my God🙏🙏🙏🙏🙏🙏🙏🙏🇺🇸,negative,"anger, distrust, concern",event,voting for Biden,nonsupportive
1657,1803806571606028437,"@Project_Veritas Biden says America is DOOMED! 

Because Whites will be the minority.

Biden is deliberately DOOMING America. https://t.co/OTP3nWr7YV",negative,"anger, fear, concern",entity,Biden,supportive
1658,1803806571606028437,"@Project_Veritas Biden says America is DOOMED! 

Because Whites will be the minority.

Biden is deliberately DOOMING America. https://t.co/OTP3nWr7YV",negative,"anger, fear, concern",topic,racial demographics in the US,negative
1659,1803806571606028437,"@Project_Veritas Biden says America is DOOMED! 

Because Whites will be the minority.

Biden is deliberately DOOMING America. https://t.co/OTP3nWr7YV",negative,"anger, fear, concern",event,project veritas video,nonsupportive
1660,1803806543240200347,"In my Feb/Mar NORC survey I asked US citizens where they would place themselves on a 1-7 scale from ""return illegal immigrants to their native countries"" to ""create a pathway to U.S. citizenship for illegal immigrants.""

Avg.: 3.75
Perceive Dem party: 5.00
Perceive GOP: 2.41",negative,"anger, distrust",entity,Republican Party,nonsupportive
1661,1803806543240200347,"In my Feb/Mar NORC survey I asked US citizens where they would place themselves on a 1-7 scale from ""return illegal immigrants to their native countries"" to ""create a pathway to U.S. citizenship for illegal immigrants.""

Avg.: 3.75
Perceive Dem party: 5.00
Perceive GOP: 2.41",negative,"anger, distrust",entity,Democratic Party,supportive
